field_id	title	Group	Subgroup
23523	Concentration of IDL particles	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23524	Total lipids in IDL	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23525	Phospholipids in IDL	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23526	Cholesterol in IDL	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23527	Cholesteryl esters in IDL	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23528	Free cholesterol in IDL	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23529	Triglycerides in IDL	Lipoprotein subclasses	IDL (average diameter 28.6 nm)
23530	Concentration of large LDL particles	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23531	Total lipids in large LDL	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23532	Phospholipids in large LDL	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23533	Cholesterol in large LDL	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23534	Cholesteryl esters in large LDL	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23535	Free cholesterol in large LDL	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23536	Triglycerides in large LDL	Lipoprotein subclasses	Large LDL (average diameter 25.5 nm)
23537	Concentration of medium LDL particles	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23538	Total lipids in medium LDL	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23539	Phospholipids in medium LDL	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23540	Cholesterol in medium LDL	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23541	Cholesteryl esters in medium LDL	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23542	Free cholesterol in medium LDL	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23543	Triglycerides in medium LDL	Lipoprotein subclasses	Medium LDL (average diameter 23 nm)
23544	Concentration of small LDL particles	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23545	Total lipids in small LDL	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23546	Phospholipids in small LDL	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23547	Cholesterol in small LDL	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23548	Cholesteryl esters in small LDL	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23549	Free cholesterol in small LDL	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23550	Triglycerides in small LDL	Lipoprotein subclasses	Small LDL (average diameter 18.7 nm)
23551	Concentration of very large HDL particles	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23552	Total lipids in very large HDL	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23553	Phospholipids in very large HDL	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23554	Cholesterol in very large HDL	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23555	Cholesteryl esters in very large HDL	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23556	Free cholesterol in very large HDL	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23557	Triglycerides in very large HDL	Lipoprotein subclasses	Very large HDL (average diameter 14.3 nm)
23558	Concentration of large HDL particles	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23559	Total lipids in large HDL	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23560	Phospholipids in large HDL	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23561	Cholesterol in large HDL	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23562	Cholesteryl esters in large HDL	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23563	Free cholesterol in large HDL	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23564	Triglycerides in large HDL	Lipoprotein subclasses	Large HDL (average diameter 12.1 nm)
23565	Concentration of medium HDL particles	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23566	Total lipids in medium HDL	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23567	Phospholipids in medium HDL	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23568	Cholesterol in medium HDL	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23569	Cholesteryl esters in medium HDL	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23570	Free cholesterol in medium HDL	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23571	Triglycerides in medium HDL	Lipoprotein subclasses	Medium HDL (average diameter 10.9 nm)
23572	Concentration of small HDL particles	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23573	Total lipids in small HDL	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23574	Phospholipids in small HDL	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23575	Cholesterol in small HDL	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23576	Cholesteryl esters in small HDL	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23577	Free cholesterol in small HDL	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23578	Triglycerides in small HDL	Lipoprotein subclasses	Small HDL (average diameter 8.7 nm)
23579	Phospholipids to total lipids ratio in chylomicrons and extremely large VLDL	Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios
23580	Cholesterol to total lipids ratio in chylomicrons and extremely large VLDL	Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios
23581	Cholesteryl esters to total lipids ratio in chylomicrons and extremely large VLDL	Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios
23582	Free cholesterol to total lipids ratio in chylomicrons and extremely large VLDL	Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios
23583	Triglycerides to total lipids ratio in chylomicrons and extremely large VLDL	Relative lipoprotein lipid concentrations	Chylomicrons and extremely large VLDL ratios
23584	Phospholipids to total lipids ratio in very large VLDL	Relative lipoprotein lipid concentrations	Very large VLDL ratios
23585	Cholesterol to total lipids ratio in very large VLDL	Relative lipoprotein lipid concentrations	Very large VLDL ratios
23586	Cholesteryl esters to total lipids ratio in very large VLDL	Relative lipoprotein lipid concentrations	Very large VLDL ratios
23587	Free cholesterol to total lipids ratio in very large VLDL	Relative lipoprotein lipid concentrations	Very large VLDL ratios
23588	Triglycerides to total lipids ratio in very large VLDL	Relative lipoprotein lipid concentrations	Very large VLDL ratios
23589	Phospholipids to total lipids ratio in large VLDL	Relative lipoprotein lipid concentrations	Large VLDL ratios
23590	Cholesterol to total lipids ratio in large VLDL	Relative lipoprotein lipid concentrations	Large VLDL ratios
23591	Cholesteryl esters to total lipids ratio in large VLDL	Relative lipoprotein lipid concentrations	Large VLDL ratios
23592	Free cholesterol to total lipids ratio in large VLDL	Relative lipoprotein lipid concentrations	Large VLDL ratios
23593	Triglycerides to total lipids ratio in large VLDL	Relative lipoprotein lipid concentrations	Large VLDL ratios
23594	Phospholipids to total lipids ratio in medium VLDL	Relative lipoprotein lipid concentrations	Medium VLDL ratios
23595	Cholesterol to total lipids ratio in medium VLDL	Relative lipoprotein lipid concentrations	Medium VLDL ratios
23596	Cholesteryl esters to total lipids ratio in medium VLDL	Relative lipoprotein lipid concentrations	Medium VLDL ratios
23597	Free cholesterol to total lipids ratio in medium VLDL	Relative lipoprotein lipid concentrations	Medium VLDL ratios
23598	Triglycerides to total lipids ratio in medium VLDL	Relative lipoprotein lipid concentrations	Medium VLDL ratios
23599	Phospholipids to total lipids ratio in small VLDL	Relative lipoprotein lipid concentrations	Small VLDL ratios
23600	Cholesterol to total lipids ratio in small VLDL	Relative lipoprotein lipid concentrations	Small VLDL ratios
23601	Cholesteryl esters to total lipids ratio in small VLDL	Relative lipoprotein lipid concentrations	Small VLDL ratios
23602	Free cholesterol to total lipids ratio in small VLDL	Relative lipoprotein lipid concentrations	Small VLDL ratios
23603	Triglycerides to total lipids ratio in small VLDL	Relative lipoprotein lipid concentrations	Small VLDL ratios
23604	Phospholipids to total lipids ratio in very small VLDL	Relative lipoprotein lipid concentrations	Very small VLDL ratios
23605	Cholesterol to total lipids ratio in very small VLDL	Relative lipoprotein lipid concentrations	Very small VLDL ratios
23606	Cholesteryl esters to total lipids ratio in very small VLDL	Relative lipoprotein lipid concentrations	Very small VLDL ratios
23607	Free cholesterol to total lipids ratio in very small VLDL	Relative lipoprotein lipid concentrations	Very small VLDL ratios
23608	Triglycerides to total lipids ratio in very small VLDL	Relative lipoprotein lipid concentrations	Very small VLDL ratios
23609	Phospholipids to total lipids ratio in IDL	Relative lipoprotein lipid concentrations	IDL ratios
23610	Cholesterol to total lipids ratio in IDL	Relative lipoprotein lipid concentrations	IDL ratios
23611	Cholesteryl esters to total lipids ratio in IDL	Relative lipoprotein lipid concentrations	IDL ratios
23612	Free cholesterol to total lipids ratio in IDL	Relative lipoprotein lipid concentrations	IDL ratios
23613	Triglycerides to total lipids ratio in IDL	Relative lipoprotein lipid concentrations	IDL ratios
23614	Phospholipids to total lipids ratio in large LDL	Relative lipoprotein lipid concentrations	Large LDL ratios
23615	Cholesterol to total lipids ratio in large LDL	Relative lipoprotein lipid concentrations	Large LDL ratios
23616	Cholesteryl esters to total lipids ratio in large LDL	Relative lipoprotein lipid concentrations	Large LDL ratios
23617	Free cholesterol to total lipids ratio in large LDL	Relative lipoprotein lipid concentrations	Large LDL ratios
23618	Triglycerides to total lipids ratio in large LDL	Relative lipoprotein lipid concentrations	Large LDL ratios
23619	Phospholipids to total lipids ratio in medium LDL	Relative lipoprotein lipid concentrations	Medium LDL ratios
23620	Cholesterol to total lipids ratio in medium LDL	Relative lipoprotein lipid concentrations	Medium LDL ratios
23621	Cholesteryl esters to total lipids ratio in medium LDL	Relative lipoprotein lipid concentrations	Medium LDL ratios
23622	Free cholesterol to total lipids ratio in medium LDL	Relative lipoprotein lipid concentrations	Medium LDL ratios
23623	Triglycerides to total lipids ratio in medium LDL	Relative lipoprotein lipid concentrations	Medium LDL ratios
23624	Phospholipids to total lipids ratio in small LDL	Relative lipoprotein lipid concentrations	Small LDL ratios
23625	Cholesterol to total lipids ratio in small LDL	Relative lipoprotein lipid concentrations	Small LDL ratios
23626	Cholesteryl esters to total lipids ratio in small LDL	Relative lipoprotein lipid concentrations	Small LDL ratios
23627	Free cholesterol to total lipids ratio in small LDL	Relative lipoprotein lipid concentrations	Small LDL ratios
23628	Triglycerides to total lipids ratio in small LDL	Relative lipoprotein lipid concentrations	Small LDL ratios
23629	Phospholipids to total lipids ratio in very large HDL	Relative lipoprotein lipid concentrations	Very large HDL ratios
23630	Cholesterol to total lipids ratio in very large HDL	Relative lipoprotein lipid concentrations	Very large HDL ratios
23631	Cholesteryl esters to total lipids ratio in very large HDL	Relative lipoprotein lipid concentrations	Very large HDL ratios
23632	Free cholesterol to total lipids ratio in very large HDL	Relative lipoprotein lipid concentrations	Very large HDL ratios
23633	Triglycerides to total lipids ratio in very large HDL	Relative lipoprotein lipid concentrations	Very large HDL ratios
23634	Phospholipids to total lipids ratio in large HDL	Relative lipoprotein lipid concentrations	Large HDL ratios
23635	Cholesterol to total lipids ratio in large HDL	Relative lipoprotein lipid concentrations	Large HDL ratios
23636	Cholesteryl esters to total lipids ratio in large HDL	Relative lipoprotein lipid concentrations	Large HDL ratios
23637	Free cholesterol to total lipids ratio in large HDL	Relative lipoprotein lipid concentrations	Large HDL ratios
23638	Triglycerides to total lipids ratio in large HDL	Relative lipoprotein lipid concentrations	Large HDL ratios
23639	Phospholipids to total lipids ratio in medium HDL	Relative lipoprotein lipid concentrations	Medium HDL ratios
23640	Cholesterol to total lipids ratio in medium HDL	Relative lipoprotein lipid concentrations	Medium HDL ratios
23641	Cholesteryl esters to total lipids ratio in medium HDL	Relative lipoprotein lipid concentrations	Medium HDL ratios
23642	Free cholesterol to total lipids ratio in medium HDL	Relative lipoprotein lipid concentrations	Medium HDL ratios
23643	Triglycerides to total lipids ratio in medium HDL	Relative lipoprotein lipid concentrations	Medium HDL ratios
23644	Phospholipids to total lipids ratio in small HDL	Relative lipoprotein lipid concentrations	Small HDL ratios
23645	Cholesterol to total lipids ratio in small HDL	Relative lipoprotein lipid concentrations	Small HDL ratios
23646	Cholesteryl esters to total lipids ratio in small HDL	Relative lipoprotein lipid concentrations	Small HDL ratios
23647	Free cholesterol to total lipids ratio in small HDL	Relative lipoprotein lipid concentrations	Small HDL ratios
23648	Triglycerides to total lipids ratio in small HDL	Relative lipoprotein lipid concentrations	Small HDL ratios
20280	Glucose-lactate	Glycolysis related metabolites
20281	Spectrometer-corrected alanine	Amino acids
